index,space_id,name,year,month,psnnet_max,ndvi_mean,msi_mean,evi_mean,gpp_max,gpp_mean,rgri_mean,ndwi_mean,psnnet_mean,nmdi_mean,lai_mean,evi2_mean,savi_mean,gvi_mean,winter_wheat_yield,winter_barley_yield,spring_wheat_yield,spring_barley_yield,longitude,latitude
16,12,Skåne,2001,7,0.07629999999999999,0.5713616159448459,0.5004973722245695,0.6375772688340635,0.09865,0.060481126893905564,1.2920479551994126,0.34896266974722856,0.0470144656971558,0.21531503380453118,2.641860013497891,0.40429284997490245,0.33691070831241826,0.49477186440670506,7640,5900,6020,5790,13.6065503016,55.962847796999995
17,12,Skåne,2001,8,0.047275000000000005,0.41699260791729703,0.7410800226302151,0.42080626642054403,0.066625,0.03024218176185087,1.119348362507145,0.17327720628842194,0.024730309651740664,-0.08664926375190884,1.7693453214845807,0.27605892626837353,0.23004910522364475,0.3879987329213977,7640,5900,6020,5790,13.6065503016,55.962847796999995
18,12,Skåne,2001,9,0.026825,0.4444997761009808,0.6599216270959827,0.4569274664219783,0.037225,0.012635972117375048,1.2888620470175405,0.23251555971355373,0.009925083469400697,0.018409767446596274,1.7678300757661387,0.2665525208892041,0.22212710074100345,0.35222721120021183,7640,5900,6020,5790,13.6065503016,55.962847796999995
19,12,Skåne,2001,10,0.014899999999999998,0.32825861986375704,0.7058305002964975,0.3788870934418527,0.02086666666666667,0.00840324208128154,1.2400960174304858,0.19277790682174056,0.00640012703591356,-0.04679521007873741,1.2028668821440558,0.18853312880720796,0.1571109406726733,0.240994618287615,7640,5900,6020,5790,13.6065503016,55.962847796999995
20,12,Skåne,2001,11,0.0027,0.20737602948293685,0.8365324032959471,0.18262539744406034,0.006225,0.0029087861837555134,1.2328335864254587,0.11069761112801053,0.000565706989737138,-0.22074206238108815,0.670019543380558,0.10255913415906515,0.08546594513255429,0.1159315918901969,7640,5900,6020,5790,13.6065503016,55.962847796999995
21,12,Skåne,2001,12,5e-05,0.09981004960605933,0.8570223982309765,0.17428031983081865,0.0008,0.00024283415365072836,1.1812491724589966,0.0883006035012518,-0.00021730139395260018,-0.24572098538291345,0.35912285603027866,0.04978134801571139,0.041484456679759724,0.020117305907130054,7640,5900,6020,5790,13.6065503016,55.962847796999995
22,12,Skåne,2002,2,0.002625,0.073483228842924,0.5834574564166451,0.07552964102973002,0.00555,0.0011729080739647738,1.0384459815412768,0.34589745737074357,0.0006345863721967412,0.08971964203536448,-0.2452795020746685,0.03622350586902718,0.030186254890855996,0.05820770063595499,7620,5540,6020,5360,13.6065503016,55.962847796999995
23,12,Skåne,2002,3,0.013024999999999998,0.2777457468089196,1.0617465428114468,0.251394217001058,0.01645,0.0062034647962297615,1.042430894769342,-0.012732370052265723,0.0054614260599875585,-0.5939511189744326,0.9971923652220365,0.15663725246509835,0.13053104372091526,0.2617542259112523,7620,5540,6020,5360,13.6065503016,55.962847796999995
24,12,Skåne,2002,4,0.022933333333333333,0.36848272658381465,0.9714914739829092,0.34143361487667656,0.028533333333333338,0.01046746506911538,1.0927704708126174,0.04313845784951356,0.008931241042583611,-0.4761882824643484,1.4155466224231137,0.22012667181049675,0.18343889317541429,0.3415397019544293,7620,5540,6020,5360,13.6065503016,55.962847796999995
25,12,Skåne,2002,5,0.063825,0.56794209718546,0.6187829899107309,0.6250078782243706,0.07494999999999999,0.04142753640274793,1.301385232140963,0.2662775528141867,0.03448885393472662,0.031539637662285194,2.628867851370686,0.3983187403789947,0.3319322836491621,0.4910398340103446,7620,5540,6020,5360,13.6065503016,55.962847796999995
26,12,Skåne,2002,6,0.0826,0.6690657790667128,0.4261719692643203,0.8113425818553093,0.104125,0.06785710434583621,1.4195468780439155,0.42068697272328215,0.05409855275349268,0.30717059721332135,3.446567618474414,0.5102911546744875,0.42524262889540587,0.5766372918784664,7620,5540,6020,5360,13.6065503016,55.962847796999995
27,12,Skåne,2002,7,0.071425,0.5518184020610646,0.5337414426666216,0.5943550539505774,0.08994999999999999,0.05472354173572208,1.2371485506657258,0.32086810652323494,0.043293280101414366,0.1706925655850006,2.465473053019494,0.3831930731818999,0.3193275609849163,0.48656088418521093,7620,5540,6020,5360,13.6065503016,55.962847796999995
28,12,Skåne,2002,8,0.0593,0.4410616445802191,0.8236364275714558,0.4704570462030219,0.079425,0.040460771295679605,1.1662343763533563,0.13878533964803724,0.032598232847986026,-0.1799112656275537,1.9171250240628026,0.29835550193114574,0.24862958494262138,0.40117727400783665,7620,5540,6020,5360,13.6065503016,55.962847796999995
29,12,Skåne,2002,9,0.03655,0.4289003439172559,0.933268055918989,0.40677139111847027,0.04585,0.022182218904356926,1.129012606194759,0.07124293464600853,0.0185859257649929,-0.3500915966533259,1.7210008705196085,0.27073574914591403,0.22561312428826164,0.39986374313982137,7620,5540,6020,5360,13.6065503016,55.962847796999995
30,12,Skåne,2002,10,0.0086,0.3658722969275916,0.8560109928522162,0.36309919326891277,0.013233333333333333,0.003929101271095053,1.1678230871366997,0.10374726432448975,0.002813590093472086,-0.2352165246330396,1.3792343952736497,0.21234164901786326,0.17695137418155274,0.3080908721455341,7620,5540,6020,5360,13.6065503016,55.962847796999995
31,12,Skåne,2002,11,0.0015000000000000002,0.15043927163868842,0.7882830716208729,0.20471715001472773,0.004775,0.0014289023221626634,1.1877761830146154,0.12866542148292917,0.00032297655547341883,-0.20096447856341995,0.5147410854351118,0.0703603879492029,0.05863365662433567,0.06949078469991252,7620,5540,6020,5360,13.6065503016,55.962847796999995
32,12,Skåne,2003,2,0.001775,0.04821004246143219,0.31719463855771435,-0.8409719993921643,0.004275,0.0002661916772606685,0.9650975849992539,0.5998166429875886,0.00019894598412507517,0.4830937948047006,-0.7060377139771045,0.03079980143392482,0.025666501194937363,0.06766731401366032,7530,6210,6230,5680,13.6065503016,55.962847796999995
33,12,Skåne,2003,3,0.010775,0.19472971569552938,1.232200386119295,0.14975265089749595,0.012899999999999998,0.004012971863399136,0.9746105059085747,-0.09711417945925424,0.003556234508915043,-0.7490014948098992,0.6547229898708332,0.09974952442219827,0.08312460368516515,0.2082516149257793,7530,6210,6230,5680,13.6065503016,55.962847796999995
34,12,Skåne,2003,4,0.0243,0.22660721562829914,1.1742867016771543,0.19628498362088118,0.02723333333333333,0.009969412660553463,0.9845786759634357,-0.06832801182747598,0.008835548837085967,-0.8177987101716749,0.7999823860282463,0.13001499634567082,0.10834583028805896,0.23580789417214185,7530,6210,6230,5680,13.6065503016,55.962847796999995
35,12,Skåne,2003,5,0.064925,0.40546800402411076,0.6320647648732279,0.4470585331821963,0.07455,0.042309557908430565,1.217070523649334,0.2437075134672774,0.035800730922753224,0.0060374792358902545,1.7529699630124709,0.26765388385869904,0.22304490321558246,0.3364682281421432,7530,6210,6230,5680,13.6065503016,55.962847796999995
36,12,Skåne,2003,7,0.0729,0.5680551915294173,0.6189987205695984,0.5443970941025119,0.09305,0.05962840326504083,1.2833031143405464,0.26374208774650726,0.04560942587131797,0.053519308650684105,2.3721307259664677,0.36674901950645167,0.3056241829220433,0.4990967030132736,7530,6210,6230,5680,13.6065503016,55.962847796999995
37,12,Skåne,2003,9,0.037175,0.38968819896906304,0.9821198870894505,0.374944650156812,0.047224999999999996,0.02241218834163079,1.1543105565175247,0.05171845723294033,0.01851896528608887,-0.4347901403550193,1.5372606325608764,0.23932298729206253,0.19943582274338528,0.34684433163523876,7530,6210,6230,5680,13.6065503016,55.962847796999995
38,12,Skåne,2003,10,0.0133,0.3669231900923071,0.7978423239901549,0.37196074136001334,0.0163,0.008249900960880342,1.220016130469383,0.1358314566786632,0.00627870473285337,-0.1689653524936113,1.3524601517315413,0.20589362094861316,0.17157801745717766,0.28682415555318,7530,6210,6230,5680,13.6065503016,55.962847796999995
39,12,Skåne,2003,11,0.001625,0.1918101882185133,0.9842272961790072,0.1963671456755389,0.006275,0.0015940515672635948,1.1938003027967403,0.028790532997449082,0.00017591267268507582,-0.4446098696341298,0.6452526082652685,0.08948213309699637,0.07456844424749709,0.11105745132390492,7530,6210,6230,5680,13.6065503016,55.962847796999995
40,12,Skåne,2004,3,0.009775,0.24476366057835178,1.116930169218428,0.20322360253624416,0.013225,0.004368937557662542,0.9971138478311369,-0.04508035989762202,0.0037812090314728367,-0.595709453402435,0.8455462168349835,0.13209378332357258,0.11007815276964376,0.2482355441680789,6930,6040,5070,4800,13.6065503016,55.962847796999995
41,12,Skåne,2004,4,0.035225,0.3064562026059234,1.0673283926897075,0.26066374118457863,0.04175,0.021975253290850132,1.0187562954773133,-0.012781973686231865,0.019260500356054318,-0.5788465215373559,1.101189974529074,0.17455807927640626,0.14546506606367193,0.3025054793322056,6930,6040,5070,4800,13.6065503016,55.962847796999995
42,12,Skåne,2004,5,0.06583333333333334,0.6071616048155769,0.5554684868408307,0.6634916037237103,0.0755,0.04636003708510195,1.2831148413422842,0.3181128573324557,0.03869849990932426,0.1032014467262868,2.8948109464210554,0.4399621545349954,0.36663512877916304,0.5402962185072869,6930,6040,5070,4800,13.6065503016,55.962847796999995
43,12,Skåne,2004,6,0.06852499999999999,0.6572850953411264,0.5289150454036121,0.6734674080913463,0.085825,0.05185289399596498,1.3716909751542825,0.3400969431815787,0.041230964987850026,0.1621531841058384,3.0047389493429484,0.4578455762590357,0.3815379802158621,0.5820024874228044,6930,6040,5070,4800,13.6065503016,55.962847796999995
44,12,Skåne,2004,7,0.069275,0.5494517440385933,0.4794495237660899,0.603599925949756,0.0872,0.05265537967952557,1.3036525821431815,0.37386962022390857,0.04143901909792213,0.24987679593144202,2.3228554509761254,0.3586624121163844,0.29888534343032064,0.46311766478341343,6930,6040,5070,4800,13.6065503016,55.962847796999995
45,12,Skåne,2004,8,0.055799999999999995,0.4872705836832904,0.7465604971100142,0.4611167188244751,0.07365,0.03974101841297378,1.1892224582226336,0.1735681650467451,0.031754890972686065,-0.09315561166034485,2.0146873616329493,0.31205513893699993,0.2600459491141669,0.4453383143416283,6930,6040,5070,4800,13.6065503016,55.962847796999995
46,12,Skåne,2004,9,0.037125,0.4674867238845314,0.8261699559056208,0.4548864061707804,0.047999999999999994,0.024528316037043224,1.193636660612563,0.1356655974491178,0.019963218790501717,-0.19740220011978604,1.9747104465198162,0.3055448610031929,0.2546207175026606,0.4255172094995131,6930,6040,5070,4800,13.6065503016,55.962847796999995
47,12,Skåne,2004,10,0.0107,0.40924096576060764,0.7328559165707897,0.4209395887935735,0.016225,0.007160184112762695,1.2674262899781275,0.17675276795126107,0.0046833327151539934,-0.08135677294086736,1.5836714487015693,0.240079872301236,0.20006656025102987,0.3206408497676619,6930,6040,5070,4800,13.6065503016,55.962847796999995
48,12,Skåne,2004,11,0.0017,0.32984969853024243,0.7031983495879662,0.3620321141063913,0.005666666666666666,0.0025154995921713905,1.2664543618638129,0.19438834482842746,0.0001357693786491383,-0.03147445251590831,1.130398404007813,0.1687652439289365,0.14063770327411404,0.2309359321472976,6930,6040,5070,4800,13.6065503016,55.962847796999995
49,12,Skåne,2005,3,0.0106,0.15457556336833805,0.684759496897032,0.1842947242170636,0.012275000000000001,0.004303299882029582,1.0073191882273782,0.29140908488191963,0.0038420771829840387,-0.015506102148190103,0.05868206967607319,0.08684302192417596,0.07236918493681337,0.15344099175436887,7790,6560,5740,5460,13.6065503016,55.962847796999995
50,12,Skåne,2005,4,0.025533333333333335,0.25244991997407545,1.0428451358022097,0.2306959073861802,0.03206666666666667,0.012898973770127073,1.0270552120974892,-0.0030764894089857163,0.011388948704317343,-0.5922375774038823,0.8756210054036924,0.14033096556376362,0.11694247130313637,0.24183163856019804,7790,6560,5740,5460,13.6065503016,55.962847796999995
51,12,Skåne,2005,5,0.052275,0.5315637712754868,0.7446002703675519,0.5097770907162711,0.06434999999999999,0.03619183605681961,1.2077983823243186,0.18452627868151825,0.030388948620728762,-0.1804310779335288,2.278589988932892,0.3535557375775097,0.29462978131459183,0.4826895541212562,7790,6560,5740,5460,13.6065503016,55.962847796999995
52,12,Skåne,2005,6,0.085875,0.662594162688136,0.46537242553116637,0.7458433315256663,0.10247500000000001,0.06888598700472275,1.4321684352105906,0.38980875556799094,0.05313040493741651,0.24754213493952132,3.1776910727894814,0.47622961551320087,0.39685801292766726,0.5689794919768623,7790,6560,5740,5460,13.6065503016,55.962847796999995
53,12,Skåne,2005,7,0.0722,0.5707160681579332,0.5635737958693869,0.5745129394988256,0.09307499999999999,0.050048412010881366,1.2592238610108317,0.30598659438835035,0.03955858065638745,0.1355611576315437,2.519238151994237,0.3892353412949019,0.3243627844124182,0.5089626815990634,7790,6560,5740,5460,13.6065503016,55.962847796999995
54,12,Skåne,2005,8,0.05835,0.4385044190960102,0.8969084423295144,0.4129747385203206,0.0741,0.036548750047390485,1.1474039958018138,0.09506993898842532,0.03035028232400533,-0.2697618676670214,1.7731806557945642,0.2776865851282785,0.23140548760689866,0.40737380214487817,7790,6560,5740,5460,13.6065503016,55.962847796999995
55,12,Skåne,2005,10,0.019,0.4028887535874829,0.8091273028991761,0.4245662725521702,0.024999999999999998,0.012348527319216424,1.2350519743498867,0.13206063294111006,0.009196290927736448,-0.18559743884597335,1.512789224908768,0.23569824309743465,0.1964152025811953,0.32344906164365533,7790,6560,5740,5460,13.6065503016,55.962847796999995
56,12,Skåne,2005,11,0.0021,0.3309415176839011,0.7573537103615968,0.3634171633715811,0.0066500000000000005,0.002543484714253676,1.2896640637894354,0.1632243963878275,0.0004078765826082775,-0.11448740680019655,1.1856457541582257,0.1734384919999969,0.1445320766666642,0.2310717262987396,7790,6560,5740,5460,13.6065503016,55.962847796999995
57,12,Skåne,2006,3,0.0039,0.012139663869823087,0.26279110773338343,0.0015548145823724546,0.007475,0.0007660903272170539,0.9801883895048136,0.6485256473624467,0.0006075523140616382,0.5634018870675576,-0.9290726720067332,0.0032421380490310057,0.002701781707525834,0.02296244945868534,5950,5620,3690,4240,13.6065503016,55.962847796999995
58,12,Skåne,2006,4,0.01746666666666667,0.32388366832490545,1.074043151747234,0.3010578741282829,0.023666666666666666,0.007973749420717489,1.0279231582922863,-0.017069487584725377,0.006914534357144127,-0.6521145845465908,1.2299687302312314,0.19868672477857702,0.1655722706488144,0.31640044076316887,5950,5620,3690,4240,13.6065503016,55.962847796999995
59,12,Skåne,2006,5,0.053075,0.46602138060534176,0.8476211296907211,0.46525604060126796,0.066275,0.03290716221397631,1.1649074902783363,0.12616970600366717,0.028536269085553283,-0.3536417442729831,2.002093902549252,0.31194698894577616,0.25995582412148005,0.4281534616975818,5950,5620,3690,4240,13.6065503016,55.962847796999995
60,12,Skåne,2006,6,0.08987500000000001,0.6467257983195892,0.5182652131537269,0.7323114850500276,0.107575,0.07513231725057604,1.3886142887800603,0.3556392491252093,0.05826983773593743,0.16526862934956837,3.114571255680219,0.470162483043196,0.39180206920266336,0.5649692234458609,5950,5620,3690,4240,13.6065503016,55.962847796999995
61,12,Skåne,2006,7,0.065575,0.5936005734373369,0.5424015850424994,0.6180326717581298,0.09035,0.05472721890203763,1.2785311411860145,0.31928757022165904,0.0413358897505927,0.15531137508022508,2.693384728025491,0.41214116718139193,0.34345097265116004,0.522211740948137,5950,5620,3690,4240,13.6065503016,55.962847796999995
62,12,Skåne,2006,9,0.03995,0.3813515830919733,0.8548958546507699,0.38761601730125533,0.05135,0.02902516669917428,1.1975198703645118,0.11337431747248237,0.023067728164660337,-0.278781121363553,1.5393368664212188,0.24138600378176148,0.20115500315146775,0.3294740461324188,5950,5620,3690,4240,13.6065503016,55.962847796999995
63,12,Skåne,2006,10,0.015433333333333334,0.4498029257693813,0.648044649046974,0.4993821942098594,0.022833333333333334,0.011644128959954763,1.3796100231278916,0.2336618599552037,0.008125515718848501,0.03997308735098056,1.7102391773425067,0.2600898829657216,0.21674156913810186,0.3273142939389901,5950,5620,3690,4240,13.6065503016,55.962847796999995
64,12,Skåne,2006,11,0.0015750000000000002,0.4322972736866535,0.6965006698781565,0.4892900530659233,0.00565,0.0025736901291968767,1.2944882098249963,0.20190388645576318,-0.0003718580750572316,-0.03723819434899968,1.5827614361173432,0.24527994449868462,0.20439995374890385,0.3349898893607384,5950,5620,3690,4240,13.6065503016,55.962847796999995
65,12,Skåne,2007,3,0.018725,0.37201686494940156,1.0204292502797125,0.33909747849204097,0.02205,0.01024391447035375,1.053431578305399,0.004771466187606443,0.009080260666044546,-0.5175358610726698,1.3777605883293103,0.21969394053585703,0.18307828377988108,0.3545587874828368,7570,5950,5580,5270,13.6065503016,55.962847796999995
66,12,Skåne,2007,4,0.042699999999999995,0.41415651933395814,0.870298150194042,0.41463402931096355,0.05053333333333334,0.0259895492995354,1.134072382976832,0.10169899094491633,0.022680888213842454,-0.33359727859681065,1.6752792125845701,0.26153328122311265,0.2179444010192606,0.37331784951662716,7570,5950,5580,5270,13.6065503016,55.962847796999995
67,12,Skåne,2007,5,0.065,0.5663146607649177,0.6806082567836451,0.5613266347771799,0.07627500000000001,0.04901129290450762,1.2609178287286804,0.2263688837939145,0.039491686699838574,-0.08203520089212842,2.4981893701034315,0.3826582908774603,0.3188819090645511,0.504998126671296,7570,5950,5580,5270,13.6065503016,55.962847796999995
68,12,Skåne,2007,8,0.0552,0.44296430469663495,0.7762501180283751,0.4548968933455085,0.0713,0.034839862950452466,1.1871910698763077,0.16229694132748887,0.028169877233793765,-0.11657581380714659,1.9154006204369043,0.2957899526639707,0.24649162721997542,0.3954366139304904,7570,5950,5580,5270,13.6065503016,55.962847796999995
69,12,Skåne,2007,9,0.03115,0.4264977189736163,0.7446167821768773,0.42706394003912385,0.042225,0.019664516236007082,1.2353291036576641,0.1801116333888345,0.016130358904235108,-0.0945767552657329,1.7741692027175473,0.2684234022809965,0.22368616856749682,0.35698931867393197,7570,5950,5580,5270,13.6065503016,55.962847796999995
70,12,Skåne,2007,10,0.013833333333333335,0.3800665197376833,0.7950908740259075,0.37174828733350945,0.018866666666666667,0.008649147546992511,1.2580377502529259,0.13718764893008029,0.006463094055263115,-0.17350725893596114,1.4186153494432712,0.21410918471161602,0.17842432059301344,0.29190587417921765,7570,5950,5580,5270,13.6065503016,55.962847796999995
71,12,Skåne,2007,11,0.0025,0.3859604142016084,0.8224063524276376,0.40403368579613386,0.00665,0.0029089894143512606,1.209676551057153,0.11906125345750049,0.0005766247804773915,-0.19039710296920842,1.4366606720484727,0.2204709144048047,0.18372576200400392,0.31158457031425413,7570,5950,5580,5270,13.6065503016,55.962847796999995
72,12,Skåne,2008,3,0.010175,0.1891172623127655,0.5768301818404215,0.18100710419585286,0.01455,0.004358398584880572,1.104283014533501,0.3275098221724422,0.0036033500479209944,0.11233868068599928,0.5942588789560866,0.10591585488447801,0.08826321240373174,0.14603817672772204,7670,6200,4770,4650,13.6065503016,55.962847796999995
73,12,Skåne,2008,4,0.036875,0.4166041777207825,0.987422449556076,0.36968601613222896,0.04555000000000001,0.02318302527974507,1.0783990494397764,0.04206248221395418,0.020336945249609578,-0.5540372099180708,1.6353213544780565,0.2573779474593849,0.2144816228828212,0.4021583290137493,7670,6200,4770,4650,13.6065503016,55.962847796999995
74,12,Skåne,2008,5,0.08826666666666667,0.5210208262953829,0.7126414431365132,0.5264892428987967,0.0992,0.05702530291919498,1.2064668710614572,0.21486273792965424,0.04923163621832762,-0.14837054557051388,2.3701485958932333,0.3640139942429852,0.30334499520248753,0.4752274850662234,7670,6200,4770,4650,13.6065503016,55.962847796999995
75,12,Skåne,2008,6,0.09040000000000001,0.6177533851907673,0.5297636448476978,0.6671612222024187,0.10697499999999999,0.0691696257400475,1.301409706106312,0.3379918631597045,0.05643911376082595,0.14898844083871152,2.9338812718541547,0.4451214921706506,0.37093457680887537,0.5473227438187693,7670,6200,4770,4650,13.6065503016,55.962847796999995
76,12,Skåne,2008,7,0.0799,0.5438721294348825,0.5929345030121921,0.5298423352167794,0.09992499999999999,0.0566419086594438,1.207973401985665,0.2812048946025212,0.047157984796533894,0.0910895047750722,2.3316098434123527,0.36264524751263794,0.3022043729271982,0.4921093154008186,7670,6200,4770,4650,13.6065503016,55.962847796999995
77,12,Skåne,2008,8,0.051625,0.47906925893553454,0.7719192229653452,0.48214490320980846,0.0683,0.03013480380869895,1.2300037684283032,0.16051019094005867,0.024808952846281162,-0.12036090013831185,1.9556863964948608,0.30351392255885623,0.252928268799047,0.4173272399773215,7670,6200,4770,4650,13.6065503016,55.962847796999995
78,12,Skåne,2008,10,0.013499999999999998,0.42213050654553347,0.7599695718928624,0.44436750756666876,0.018775,0.008205411620491715,1.2702394611556334,0.1697964324555912,0.005597824698687891,-0.11076357914318032,1.6398985669675334,0.25046734741376403,0.2087227895114701,0.3349586624705414,7670,6200,4770,4650,13.6065503016,55.962847796999995
79,12,Skåne,2008,11,0.0011666666666666668,0.20753689963006627,0.6629139823352175,0.19047724604254115,0.005200000000000001,0.001574939648359687,1.2769408752960736,0.2121403200937562,-0.0001856230639862908,-0.018192741894003852,0.6687436386053326,0.08770607056951703,0.07308839214126406,0.09324343386159532,7670,6200,4770,4650,13.6065503016,55.962847796999995
80,12,Skåne,2009,4,0.043166666666666666,0.36577739921918817,0.926891185691409,0.35885967047834744,0.05233333333333332,0.028433078098728592,1.1089593516276275,0.06745705337108736,0.025178573479299683,-0.4199791469181132,1.4253967895581,0.22377344815787206,0.1864778734648932,0.3295189573246535,8210,6320,6180,5960,13.6065503016,55.962847796999995
81,12,Skåne,2009,5,0.07017499999999999,0.5393192468742455,0.6916120110743916,0.550139265911736,0.08195000000000001,0.05002316360271938,1.2198517186848161,0.22546225884750276,0.04246146543675305,-0.10617957124779684,2.404361272061324,0.37086740166350485,0.3090561680529212,0.4844687136055181,8210,6320,6180,5960,13.6065503016,55.962847796999995
82,12,Skåne,2009,6,0.0827,0.6713737691448143,0.41392911099064933,0.7652947726199916,0.098175,0.0671811829883303,1.3965646120613284,0.43942328536355374,0.0522197538033898,0.32040225339022227,3.3620434728759063,0.5006265072771409,0.4171887560642838,0.5840892989583601,8210,6320,6180,5960,13.6065503016,55.962847796999995
83,12,Skåne,2009,7,0.070625,0.5975043250668839,0.5758074186278319,0.5938781651876326,0.089825,0.04882725348724774,1.2912854544478796,0.3008806874038278,0.03953009963638113,0.11121268877222634,2.5760783762169472,0.39927922804605676,0.33273269003838124,0.5257149863735873,8210,6320,6180,5960,13.6065503016,55.962847796999995
